GeneID	GeneName	T1R1	T1R2	T1R3	T1R4	T2R1	T2R2	T2R3	T2R4	T3R1	T3R2	T3R3	T3R4	T4R1	T4R2	T4R3	T4R4	T5R1	T5R2	T5R3	T5R4	T6R1	T6R2	T6R3	T6R4	T7R1	T7R2	T7R3	T7R4	T8R1	T8R2	T8R3	T8R4	T9R1	T9R2	T9R3	T9R4	T10R1	T10R2	T10R3	T10R4	T11R1	T11R2	T11R3	T11R4	T12R1	T12R2	T12R3	T12R4	T13R1	T13R2	T13R3	T13R4	T14R1	T14R2	T14R3	T14R4	T15R1	T15R2	T15R3	T15R4	T16R1	T16R2	T16R3	T16R4	T17R1	T17R2	T17R3	T17R4	T18R1	T18R2	T18R3	T18R4
CG32675-RA	Tango5	0.165575011675768	0.18610930854082	0.422862135862395	0.07393021007233	0.328648452414487	0.0888183676896208	0.403118096350283	-0.0272643582859509	0.223668692877492	-0.272509271539008	0.55422871510722	-0.0806262879679345	0.221197284992021	-0.0273135967661968	0.37496814469349	0.0846951052696756	0.238530619998244	-0.153346783535802	0.178350903855117	0.0696599644976246	0.475051798889508	-0.00591319191732431	0.511806192186652	0.230806655061524	0.179194001622987	0.359420715821001	0.437310647478572	0.254582252426701	0.232667158277177	0.137599207502479	0.137443639552567	0.534779165392417	0.254465219618838	0.0425551885719742	0.163644187931512	-0.426386607560037	0.174647630112769	0.00606642794774359	0.68268626854998	0.176762892913377	0.246587168618619	-0.0538855575934072	0.337617700213608	-0.00670126715380803	-0.162749970771829	-0.0614352830158538	0.125005504583656	0.132715848622734	-0.305575449948341	-0.128336678111753	0.0430802967847423	-0.295290059904461	-0.344877383063285	-0.396403856412975	0.265923136998984	-0.00169803258345524	-0.648593494790212	-0.696701041634183	0.181018541741324	-0.261179531130132	-0.258949395368878	-0.425303089331283	-0.0106383735842766	-0.450481295950564	0.469422193572857	0.547488240155916	0.0200855649480864	-0.420157681985602	0.600615310850019	-0.0368997745992452	-0.145641637703747	-0.769662450274636
CG17806-RA	CG17806	0.0125706401804342	0.0125706401804342	-0.0926905312355393	0.242040949680709	-0.0659083106040734	0.0759210918798221	0.200618024393066	0.0759210918798221	0.119160399995544	0.0381786088031069	0.155158491842143	0.0381786088031069	-0.108108926311048	0.000436125726391623	-0.000630502155446244	-0.0443438583599978	-0.00334888118516563	-0.00334888118516563	-0.106385128458358	0.0529066284195121	-0.0729177755451618	-0.099728059140661	0.0982386207563923	0.0339000272176122	0.0155509091243262	-0.152812615891695	0.0155509091243262	0.121910117611163	-0.0607622267846901	-0.240862355571014	-0.329844425778144	0.24358356380948	-0.0757558222197687	-0.0757558222197687	-0.0415776194640713	-0.147320294940768	-0.0757558222197687	-0.0757558222197687	-0.0757558222197687	-0.0148285674337147	-0.0757558222197687	-0.0757558222197687	-0.27597593426914	0.0928383702861915	-0.149825362355909	0.01031732511521	-0.159011605804499	-0.149825362355909	-0.161590636700606	-0.140657486700182	-0.285621144813485	-0.0948448028752358	-0.0391021173334281	-0.0391021173334281	-0.200110898482072	0.0396812166245146	-0.14285911145388	0.015277453275889	-0.195627716258241	-0.14285911145388	-0.171202331402283	-0.171202331402283	-0.215307205195825	-0.0427270867780436	0.0413463649230073	-0.0774331408773898	-0.0881797104458455	0.0800033256178478	-0.0752886386618421	0.00270892099781772	-0.0404591907929577	-0.0199328507793357
CG5295-RA	bmm	0.51055044921222	0.231886172898438	0.496210579207881	0.570305699400734	0.22609510579839	-0.0655264487490452	0.354362040622741	0.344759822011966	0.278167174894286	-0.0671224825368784	0.374957133345422	0.31398808012454	0.351522478067524	0.0175686712109986	0.151715245123427	0.27139312665606	0.204154894916286	-0.453135494477573	0.00740662699774752	0.421971995441638	0.492486128802312	-0.181085694843404	0.486496934916303	0.546459671783536	0.282513881477174	0.240549845065697	0.241858251512049	0.584161894609354	0.30455209005628	0.0632449063470553	-0.745128818706132	0.70156703994227	0.337887299442304	-0.191498684673574	0.251816011906495	-0.964092587408696	0.219668194427079	-0.027192670045892	0.593897313635996	0.524515373293944	0.325873097657524	-0.470984661531954	0.166333042079657	0.392171771696857	-0.16948120471759	-0.16948120471759	0.130804965069558	-0.410243555499694	-0.407059662694296	-0.826075109469397	-0.0908336634913116	0	-0.657642736428834	-0.861033211903122	0.0292399002642458	0.127105344899643	-0.673894089825231	-1.17582575014016	-0.188749974181807	-1.12548218507183	-0.328451455394007	-0.942046550569937	-0.215939897411198	-0.321384293773759	0.811549317549467	0.660483441020362	-0.451240096723611	-0.558069564772328	1.29790440747693	-0.478498441105318	-0.698697396659893	-0.879573644006792
CG17524-RA	GstE3	-0.103331752529609	-0.103331752529609	-0.0794327223739248	-0.224907225961201	-0.178402156538832	0.0939176898195804	-0.00233540616213279	-0.0645013007001589	-0.11915889285776	-0.0835466995461598	0.0807337824261998	-0.0835466995461598	-0.189612497307309	0.0635446869382754	0.0674293453514583	-0.207774575261817	-0.046469926294133	-0.274886124255978	-0.0643813161592268	-0.0966249722103454	-0.117939225386393	0.0593344860628484	-0.0843966473462485	-0.120633668031567	-0.06406639124509	0.0989209143864871	0.134015857745589	-0.20762753088135	-0.0451233217006779	-0.140496384624401	0.156763576755004	-0.156886443815517	-0.0993399392173089	0.125588024950307	0.0171179884811483	0.216003823686298	-0.0595292487364363	0.162948812230602	-0.0221118390558273	-0.103393881349609	-0.0946117464518315	0.406129646913619	0.0997530206164532	-0.124334575050006	0.0945228976777885	0.0945228976777885	0.0090466216765357	0.219707691787409	-0.0862911702409122	0.27845181493101	0.0696019487961381	-0.118748096475731	-0.0410681865987002	1.546823931631	0.243735204096637	0.148529422135843	-0.0219554291819906	0.549608370755987	0.203959289127114	0.314303999462759	0.0663913150345286	0.587208653671594	0.232059039728021	0.0302813896329663	-0.141516271894889	0.429339703830832	0.343214544943333	0.254498739374419	0.345988652966269	-0.03400659772824	0.495101371370437	0.345988652966269
CG5174-RK	CG5174	0.213877946939683	-0.0423611824448038	0.205834849328323	0.289151550731543	-0.0559740583024535	-0.033577347536629	0.159633556878958	0.116245367325864	0.197605747405298	-0.146669539301937	0.136931283616462	0.165062388429582	0.137262032367115	0.0767862837981195	0.0580957899069272	0.144318989803592	-0.000172376756847115	-0.0195257571925129	-0.0613792200491137	0.142456580108847	0.0947467901415653	-0.00991101048102028	0.0665796378789096	0.138554913758617	0.200737149240545	0.00965135224527724	0.0427689846498751	0.203213160518739	0.138325396483434	-0.287028520573159	-0.212955197702634	0.222486296567847	0.00543586241513427	-0.095972330283165	0.00543586241513427	0.0273969742001974	0.078374945196969	-0.0890525244377605	0.0436756418672912	0.106244373684825	-0.0400882964115192	0.000597531291420594	-0.0373213790352427	0.0376222391091421	-0.0103772648305709	-0.0805477988299126	-0.0865198010123853	-0.0780108618781572	-0.0551178461000479	-0.767180543249272	-0.209432671592839	0.058563821584479	-0.027243143534597	-0.144933281271671	-0.0632728068591222	0.00348527773647334	-0.0233596470137094	-0.0943545253333333	0.0123669832020221	-0.138796229469393	-0.194651552723335	-0.104612010167943	-0.0972561323096084	0.0193884279769456	0.189189418385008	0.0177176957685061	0.0241369173021253	0.00282863221726171	0.0950960180527645	-0.0858857707577636	0.041667651631716	0.102753851601771
CG3671-RA	Mvl	0.0408288997657271	-0.36188168254601	-0.184888118770124	-0.11129350504143	0.102714232372259	0.0390388441377754	0.00701933206918515	0.0748235550258958	0.054217463007503	-0.147501862606162	-0.051996281230462	-0.174984742529532	0.0524476427388239	-0.234307995916286	-0.0374928816835984	-0.121860608916234	-0.00218335014357418	-0.475672635883145	-0.108265725994052	-0.186802861219861	0.0716981297541137	-0.384950574121627	-0.066931935579083	-0.167792802648715	0.0533821736325546	-0.450069294608544	-0.205064542717317	-0.101942816547019	-0.101376733370425	-0.664862435253211	0.00101009832253496	0.058446501738243	-0.257161969875347	-0.257161969875347	-0.21946079551254	-0.354618559201937	0.12333950892913	-0.360764148872511	-0.0187934546577724	0.0155471588681788	0.0333362743834202	-0.176789579990671	-0.0723338626813135	0.0443632909616758	0.159252988097118	-0.096664494141277	-0.23882061892941	-0.0535353905037361	-0.0154523563940856	-0.0773515711436783	-0.0314480740261089	0.058934336036204	0.0275790204289352	-0.270593899166241	0.190891171175934	0.294975901817936	-0.00760607365909038	-0.0589715887894329	0.210958824371657	0.297293178140918	0.171485592882388	-0.0407087594094522	0.0516567628712306	0.281479346498792	0.00169499358419678	-0.109654272545098	0.0966942576206833	0.319112152946314	-0.140194430061605	-0.437359999199583	0.201887315901346	0.390544156980416
CG1367-RA	CecA2	-0.0595453108891748	-0.772922167487794	-0.33063959968915	-0.330129882132846	-0.119452212159061	-0.620299249870839	-0.129725674758082	-0.556911531140105	-0.101254252968871	-0.308087782052882	-0.088388704680204	-0.101254252968871	-0.1215698204019	-0.946915839816085	-0.184392252835165	-0.438643481752997	-0.307664816181985	-0.781112448813029	-0.307664816181985	-0.228173356492217	-0.173785338199235	-0.722560061329404	-0.535792681340443	-0.535792681340443	-0.113476247237052	-0.601053004975254	-0.102562245830065	-0.631633923671763	-0.106803578420821	-1.08334303790228	-0.178427357248475	-0.371428365416163	-0.286410652298158	-0.286410652298158	-0.464478580310447	-0.00342712885914853	0.00527666401512228	0.718155317031791	-0.0569401552396309	-0.0986905115536105	-0.00449796880771824	0.449096960654405	-0.0285846420929392	-0.130484206710429	0.12352671898392	0.00316784555536209	0.10901593983299	-0.0117733084056226	0.0771509987557444	0.671697529454795	0.154351432262781	0.0883983802094948	0.246029579474426	1.14222781697589	0.27151491387665	0.331152531710034	0.104526648405388	0.184696919228784	0.463127001999922	0.570410094321245	0.113250626839211	1.33871961892417	0.29889307431691	0.560990738941461	-0.116445417750377	-0.226142867333492	0.433823942703948	0.641029645577679	-1.80592652400799	-0.908774564165546	0.947265514561123	0.909596888942114
CG15085-RA	edl	0.212355658662229	-0.0348854272144123	0.304035172411229	0.282464389474033	-0.0707768006385514	-0.317943997139259	0.379409416149445	0.395842568149385	0.152663174412069	-0.636932917839593	0.468364067517598	0.250901746211039	0.335099168507012	0.206430852317457	0.68017611998185	0.529943115614174	0.242561904355277	-0.235884065271964	0.830022830911048	0.454243481226618	0.00263764761701779	-0.257835300611372	0.922678148043413	0.56072101563227	-0.282847817230957	-0.158122858489984	0.311737114890121	0.288999250778076	-0.405635637291653	-0.641805335215009	-0.0953075111329404	-0.0213748552741464	-0.43070607812779	-0.873977131453652	0.213646877853725	-0.461444220132689	-0.0479297669827794	-0.352615058620755	0.181040537923943	-0.17089470614723	-0.249902980656989	-0.84610071036264	0.160188642460794	-0.378010033381695	-0.133414799472751	-0.421185331729742	-0.235884288996749	-0.4900203691621	-0.076527576766706	-0.51129777723903	-0.208929429913251	-0.395373279395955	0.109034347977605	-0.826149532228278	0.204448548900279	0.0950504324891934	-0.0386075686403888	-0.188526712932443	0.0807454709007622	-0.492185170912993	0.0553987816396564	-0.497210630812008	-0.0659013206501697	-0.134247877872573	0.745226582074407	0.18794273107857	-0.165344589168994	0.18794273107857	0.449383048787711	-0.219055982000384	0.0437788249474558	-0.134188627780825
CG8114-RA	pbl	0	-0.258839105299499	0.0339781146477645	-0.161408414367547	0.0611209924350486	-0.308017210635573	-0.100251022437158	-0.041712928529126	0.0236407186276573	-0.0854439781438625	0.111250074566136	-0.153980795945786	-0.0119947551010906	-0.0456223583216566	0.104669276854887	-0.247768322636507	0.129094021498874	-0.155532249853861	-0.0451661593369845	-0.131151508760386	-0.101165092092979	-0.0715808572908614	0.0497564564985549	-0.258713238722043	-0.01367698125099	-0.283164333033566	0.151679158508102	-0.189042089224028	-0.144905780656668	-0.380627981114747	0.133024175101944	-0.197746242033326	-0.051308012130872	-0.12050472240573	0.0423983465878388	-0.051308012130872	0.465801037635135	0.13787418045564	0.0578097927884578	0.0126859161398105	0.185596215263248	0.145949345388175	0.0601761994107388	0.0152963207533254	0.337616350342493	0.00239912891669825	0.0778612951171613	-0.0514911823938604	0.276074115975172	0.0789824760189894	0.199123358276077	0.024272749230466	0.234272889503563	0.119347318558352	0.26440260565392	0.11729305479656	0.23493375310869	0.264546599314383	0.195251346587717	0.115360871826168	0.403829669726241	0.0182978443845059	0.0658939487101318	-0.0338355463851094	-0.305557195915855	-0.224344585725811	0.139322150038754	-0.0337853124182033	-0.139363801142553	-0.103625262596569	0.163954680434861	-0.0737856160508388
CG8166-RA	unc-5	0.229867095553821	-0.630122815233675	-0.0411008037237837	-0.140303998860473	0.476107430808211	-0.365737125983149	0.133965055125963	-0.0601535989901736	0.381654301182972	-0.561754176067717	-0.339104264377646	-0.226266369249218	0.646958100291205	0.105972695537945	-0.167196938535958	-0.454424972634526	0.989992191640993	-0.155298600810797	-0.137261926719162	0.0326297466676504	0.739494112213372	-0.111274773061545	0.178314993814379	-0.325454099959828	1.04643172686743	-0.476185439780412	0.00506225019372053	0.0971240498981238	0.837608212231444	0.0617220983077438	0.352770093177151	0.156632950115503	0.364744306572248	-0.0674536350635684	0.134044699055655	-0.0114730683316377	1.42487792617261	-0.458278561354933	0.539997275106162	0.227820848128339	1.20449880779722	-0.165923890946061	0.537479355064674	0.501579560212292	1.38530988462509	0.46346430723214	0.2378719246914	0.509066968381832	1.13578258366361	0.446284183172136	0.526706808942432	0.46980826625359	0.770908264911361	-0.262174913664763	0.877157663798291	0.66970100737376	0.620074533531396	0.0507073750599432	0.714046244144405	0.366246442627565	0.762308383180676	0.067652742522748	0.608555227841186	0.117979553372313	0.274206126244717	-0.452420736878934	0.593668487460695	0.336965176804673	-0.00164207665730842	-0.208997696933711	0.249207317131572	0.378377318550465
CG1878-RA	CecB	0.0512255989876707	-0.0828678398840879	-0.096289211394506	-0.0423741209411581	-0.114472214523346	-0.114472214523346	-0.00326737056917104	-0.162952439298785	-0.114472214523346	-0.172671052235294	-0.114472214523346	-0.229963680717673	-0.0853867607139556	-0.163002727412678	-0.0853867607139556	0.0224104143113193	-0.131538425987149	-0.131538425987149	-0.394726693277696	-0.127919839733761	-0.127919839733761	-0.127919839733761	0.170623626763867	-0.127919839733761	0.086340424050225	-0.228213326721809	0.086340424050225	0.188890054798805	0.0304432139568327	-0.302100757079442	-0.0247257366167428	-0.0247257366167428	-0.179982605386914	-0.179982605386914	-0.0725605630643855	-0.287182114771095	-0.0217042717052038	-0.0217042717052038	-0.0120427922347703	0.0753188603006096	0.0166337587747893	0.0421197855065696	-0.0313657511756373	0.0357157953823872	0.0294700956162295	0.00152460024080359	0.0593815022435118	0.0294700956162295	0.0613763021487927	0.222942771165899	0.0232243958500717	0.0613763021487927	0.143072561287391	0.0662677394416926	0.0644057312850981	0.0633711020540737	0.128791834284122	0.232964082075664	0.128791834284122	0.00576132716758515	0.0290124825156797	0.420332498637231	0.0653836201593849	0.0653836201593849	0.0471980513375323	0.0471980513375323	0.0471980513375323	0.0471980513375323	-0.935875678384045	-0.00109685060312437	-0.00109685060312437	0.210476955309981
CG5834-RA	Hsp70Bbb	0.0490154596641936	-0.188023186017	0.262621671020856	-0.0398905554185891	0.34952519526369	-0.165009893186289	-0.204396799005249	-0.409240890866734	0.205462396309153	-0.185959167971333	-0.201079051806429	-0.436659256630874	0.0625529953843422	-0.139014137645464	-0.27587294397442	-0.754511379889719	0.318516094903844	-0.277566398536822	-0.5185734795326	-0.144829195134982	0.193857626040916	-0.20367041808168	-0.042114510543616	-0.315135974314643	-0.0487971402168128	-0.197648576196498	-0.165964325199047	-0.00557958668663439	-0.244109648995536	0.139936476494634	-0.363074032067244	-0.19330005173158	-0.0818506654249465	-0.231225080414216	-0.333006992712521	-0.715434177077798	0.346207619121566	-0.477727781173476	0.851767858414057	-0.0489239391397085	0.520471384011117	0.0369899452800784	0.669766665906984	0.269055493987857	0.250501619682302	-0.0130431187870439	0.753155520532427	-0.0415757463723914	0.289810647079419	-0.290635150659238	0.911036813897876	0.23070235496087	0.251139816597869	-0.182758210471723	1.55787335903224	0.577531325334537	0.395420463467442	-0.199923538582569	1.06721229168637	-0.0353344616855384	0.528185375507338	-0.195922410357948	1.16051181523646	-0.0276053878010369	-0.33045158540102	-0.369233741035751	0.978347285918344	-0.33045158540102	0.107070976153359	-0.0329457711439094	0.367729226955209	-0.047649685692317
CG13868-RA	CG13868	0.119186109851388	-0.481825942540163	-0.190717320407361	-0.153979052540818	0.481574024904609	0.0703421583795167	0.137953042230833	0.155643290386653	0.54328116734064	-0.371317178008489	0.0934394563997332	0.0595255888009136	0.170716283219972	-0.0115992603646013	0.0540569093021803	0.128684741262123	0.152582302320055	-0.278415002840175	-0.166364717190719	-0.0334451458440697	0.232144849832777	-0.290673951211255	-0.0235074787556231	-0.261751258897355	-0.172984325355213	-0.369123657549896	-0.0860719495737188	-0.0951535641882675	-0.263263397440146	-0.68486078266643	-0.145121577726406	-0.174568660755606	-0.115277178099237	-0.464671975019955	0.00569078034730719	-0.115277178099237	-0.320485412359691	-0.65912236126363	-0.0899109127403959	-0.223844090404716	-0.181361648285894	-0.822408646693716	-0.275136739576258	-0.20929887978046	-0.264852793870293	-0.280863357937869	-0.239108325346838	-0.188651453867962	-0.0675403517024646	-0.415770380769582	-0.0660033283108774	-0.235053933652701	-0.146358743416935	-0.662093433654224	0.0269004240005577	-0.229766169131299	-0.172109978957977	-0.459933598564695	-0.0690820577862024	-0.124817358002556	-0.116626986004158	-0.337889023138978	-0.0535402476331015	-0.122674586789222	0.296069521788974	0.0457156713813696	-0.0922124269778442	0.0457156713813696	0.243382089054503	-0.219197741709584	0.0755667710295516	-0.0823649242054927
CG33099-RA	CG33099	-0.214456052149209	-0.109698969234784	0.0440490467081673	-0.109698969234784	0.0113436413444798	-0.00970027529205897	-0.0755157877789294	-0.164712042085601	-0.0812333356738204	-0.0812333356738204	-0.0513893394750449	-0.119630283129656	-0.153778231169256	0.016009461193927	0.090529290488246	-0.206771532184988	-0.081063551004184	0.00482405428107224	-0.081063551004184	-0.095486519499806	0.0347000729291533	0.0290747365004984	-0.0281978501879792	-0.101694383485419	-0.0798392370038385	-0.0940401070832593	0.0206835291444172	0.00674601217347437	-0.132754374039995	-0.30575791471352	0.243168730386168	0.0206876586932667	0.0351744615710947	-0.0268768454316435	0.0351744615710947	0.350631086678578	0.0182806904541195	-0.00688099723553393	-0.0602205186072267	-0.0497412197096399	0.0645201719983728	0.283374774508386	0.0826170616916269	-0.0464622059996342	0.0263296362463317	0.0263296362463317	-0.228346717143578	0.205594276924143	0.0261609355165193	0.216119904249804	-0.0207909484356072	-0.0510168659806025	0.095742560286551	0.857365857806151	-0.0445805566643367	0.0428465935566997	0.0391546782647838	0.413233210362494	0.0755535765846416	0.291239329818749	0.0338921397923082	0.648880631959379	0.263033726386796	-0.111050989958879	0.202076288155537	-0.131934852288652	0.364071252147047	0.202076288155537	-0.243667325832607	-0.027705604937788	0.41277374040588	0.316169744600657
CG12290-RA	CG12290	-0.638944292392848	-0.0722203695685222	-0.0722203695685222	0.0900946876340853	-0.104182801424416	-0.00582369616906586	0.101201656487584	0.184967936977447	-0.0332310507395075	-0.00057374477081229	0.118912406574042	-0.00057374477081229	0.0475124192142076	0.0237040625309222	0.18463094632691	0.0702807661787066	-0.0963291967592053	0.210054032318193	0.0252220468349176	0.132405496967507	0.0929311963598964	0.0683661658906107	0.248295182625157	0.189334844363356	0.0878099998032846	0.236744029837825	0.0234497133280804	0.328223714096712	0.238137144333314	0.17846726856745	0.338763260334703	0.662906534747165	0.376455131330387	0.0479113254302375	0.0583650890429368	0.0283898207226594	0.250766215225364	0.742405005189952	0.488376201173361	0.0925674727311838	0.176952139931016	0.44913927301064	0.561484282217246	0.238161064114257	0.163028570817528	0.163028570817528	0.157207847874828	0.505778230662031	-0.136022296788358	0.321300340476474	0.31765487515271	0.0792538894739163	0.127881544063816	0.12936284239342	0.440026767962542	0.348348595869951	-0.0535204145248933	0.379434236215581	0.264728259830413	0.191534758110795	-0.197349759533387	0.213983220014017	0.213597604143621	0.095781807408729	-0.0446066606135744	-0.0330441156506405	0.323149802539293	0.358028078272046	-0.321171248063393	0.168726783390639	0.462355397174998	0.400469496194449
CG4927-RA	CG4927	-0.278416433562303	-0.053223788944404	0.154282745384607	-0.053223788944404	-0.123179906444997	0.245378533636925	-0.0754360826365463	0.110001039001345	-0.963718374913905	0.0188118504135781	0.374624961479634	0.0188118504135781	-0.0923527281565963	0.0582822899802506	0.279197940276857	-0.00294114331891926	-0.0308654843424829	0.0622498204454818	0.0863735520174078	-0.0566095586041868	-0.0378102444768418	0.199752687763493	0.059567466262509	0.0807301314123361	-0.0260792807229455	0.132692695754291	0.0876653054131804	0.141755798627697	0.0141244412779935	-0.0593560980774015	0.339571097149445	0.427929838953537	0.140463818560881	0.268872938770349	0.176743799040805	0.487915462156692	0.227242760725336	0.892209383100626	0.344824846439378	0.136467884970491	0.325565782817976	0.322132596018047	0.334865084935667	0.136670194381598	0.266523486970281	0.266523486970281	0.133871820187133	0.407053935695403	0.193403291925772	0.491303391165128	0.242845343890039	-0.101955744887197	0.333720612621292	0.65064207537956	0.427685045837532	0.136774160050602	0.0783064369833717	0.6766157589452	0.319905837170762	0.423580291173398	0.139109195542172	0.488980490962244	0.271397284230587	-0.0168377295603088	-0.0840331321979901	-0.32052110897971	0.445503848136928	0.188162031840841	-0.221047035406367	0.13918604024375	0.383218610464566	0.278951861389867
CG11546-RA	kermit	-0.00120500853432048	0.326792897630963	0.0285780856553117	0.0631705845173247	0.0300559397206985	0.394180589066657	-0.0394670744382486	0.00208739454044959	0.104547661130775	0.339302782116468	0.0649204083772554	0.0717279355575986	0.0128897906428733	0.239700170202376	0.0670785893356065	-0.298340555570817	-0.0205355572314492	0.40094146991691	-0.143932921773558	0.0420622133601665	0.160149134437217	0.401564882260969	0.0580250051711992	0.00827046041311696	-0.00746135607658971	0.22626365909529	0.0786673939801599	0.214884824307715	0.20941617608478	0.20941617608478	0.185539592521913	0.262380905052375	0.0375149058292967	0.251429991432444	-0.0412185710897379	0.172339352549839	0.00593611095774538	-0.163956547990153	0.103360271780852	-0.0856111405226745	-0.0984737721762006	0.303847428083426	-0.191063168032509	-0.0412277454907191	-0.289121762492322	0.0360689716185512	-0.316322087562556	0.267313961617758	-0.34437230904148	0.0447338837427722	-0.243259252122643	-0.250564567664686	-0.408601220637187	0.205320089599561	-0.311379106288117	0.08826188635995	-0.440195902658543	0.0213556065382514	-0.211618313485042	0.00990020497155797	-0.212953595969807	-0.00829195044361164	-0.242419557342998	-0.448402358117954	-0.0583133424370867	0.375154508590775	-0.155618508421952	-0.183721131906156	-0.0181144750111155	0.272186542785404	-0.324488284370074	-0.294993769402215
CG1621-RA	CG1621	0.0881441401526768	0.369833285929508	0.269165774335567	0.308453211821189	-0.0472728903373572	0.349857494567538	0.310552851424601	0.306311950218008	-0.032099243345125	0.107814572697905	0.209223489367706	0.205412120947539	0.0122318629723175	0.131106652941501	0.101998699295932	0.335393607860253	-0.000983963211687033	0.285926900140007	0.103725648275409	0.326296698995325	0.0913372223565023	0.355506893939373	0.148690564135416	0.421073344902972	-0.00500829484425225	0.34760192473275	0.133170645667022	0.37433299704194	0.054385967195385	0.0457000615048049	0.0688891688543762	0.374992915516597	0.103022380316809	0.161424817538187	0.100299627830379	0.222864949096506	0.110130849154878	0.0982115889421777	0.180530863735276	0.166183413399876	-0.147000757312517	-0.0162405718388428	-0.200447810013545	0.025620265549767	-0.0520523002200743	-0.15401942790635	-0.224480465304904	0.150133748103332	-0.176199971843956	-0.0626226861318671	-0.210284156641343	-0.208875216918581	-0.0891697887706773	-0.287073883247106	-0.0788614871497924	-0.102383497124725	-0.419260077380032	-0.301709639338563	-0.212733448867382	-0.212583211196917	-0.131177609574909	-0.0989902541802836	-0.496455671773487	-0.345012539167437	0.0666549676434638	0.142750560348853	-0.281814817412283	-0.354939656323263	0.200172326038741	0.0797851949732138	-0.218954849710784	-0.389164837284103
CG6770-RA	CG6770	-0.136935880124435	-0.00915571574700103	-0.379905268114554	-0.377571380088902	-0.740823031015863	-0.863521512742992	-0.231831063656305	0.0212819474109835	-0.779788758834977	-0.806691825587166	-0.388874784239487	-0.264359228384999	-0.66214085109423	-0.486047142275615	-0.142063691097626	0.0683619926647747	-0.651136739354177	-0.270812335424212	-0.0222141986751083	-0.299862850179307	-0.340198958571547	-0.34533644640107	-0.11219457271333	-0.111013972169008	-0.620899018267878	0.0525163359771632	-0.201442787272113	-0.299652697999921	-0.509517788613362	-0.406600557225181	0.455472646285861	-0.473202490169042	-0.354676065117206	-0.282018087209499	0.0510438285882593	0.387811953560833	0.0106387439009872	0.87939677598154	0.00194529430131141	0.253233620506959	0.0032970269296122	-0.00214860183104904	0.364633037539042	-0.22040984430995	0.0920422426118606	-0.309720274916799	0.351670993791277	0.453665159407389	0.127652767991925	0.189032175677504	0.203835548315048	-0.087472226826307	0.366593715942683	0.0913674836962528	0.568654122224126	0.672084107309812	0.202599259906277	0.318873434994421	0.580091683965275	0.563100901544461	0.376676540808777	0.38181056951557	0.418698578761161	0.49461582636871	-0.502902627869505	-0.472094499507609	0.680437693892188	0.488245763308903	-0.410639326370974	-0.382192071974069	0.564331701618638	0.453411470820983
CG12891-RB	CPTI	-0.12622762360547	-0.234251979968565	-0.121931565247152	-0.12622762360547	-0.0520528687440693	0.0471909159070734	-0.118512776560046	0.0650242800014773	0.0370872130149795	0.140862574707027	0.0396115379979749	0.0304563427126263	0.0333795408428745	-0.134299077329438	-0.0284930420129745	-0.0284930420129745	-0.082252463926971	-0.154133578336272	-0.082252463926971	-0.0111458650524749	-0.0572854312420121	-0.0572854312420121	-0.113627010713186	-0.0516939785785482	-0.0131249482556051	-0.149429620327298	-0.171469394467652	0.050592499224158	-0.10195978444432	-0.318473126445742	0.129533982089235	-0.100422059179938	-0.119376918288064	-0.0506422280520802	-0.119376918288064	-0.204671401328776	0.23341484973627	-0.0270021085689169	-0.048431877297551	0.0212957013847115	0.0567271503565525	0.0764119043686176	-0.0757964165209737	0.149534440214815	-0.0470404274222327	0.341915528856422	-0.0470404274222327	-0.0586168510999459	0.0307560281244852	0.15147222415321	-0.0140494383684588	0.0585366358661155	0.213406726136427	0.239359395187862	0.119978515183053	0.1819507736159	0.104452156705435	0.104452156705435	0.0139156891481438	0.220515696450351	0.0787664626110676	0.0829284915437212	-0.089741873448971	-0.038143211143594	-0.0600783698054084	-0.00494933420995558	-0.10903403981865	0.109083057610285	0.0363134150115281	-0.0494420919897012	0.0428462477564535	0.0668512390144773
CG1600-RC	CG1600	-0.20178070427685	-0.421488743448579	-0.295167856466354	-0.247553528046645	0.131569489047094	-0.319269186574683	-0.131473641026714	-0.143018180530788	0.0276750775853474	-0.340731050577222	-0.0552374551620396	-0.307747175014669	-0.176937702168466	-0.551114060402805	-0.0774478378726569	-0.262327019177842	-0.00902649533062583	-0.450252915226702	-0.182915714882737	-0.22374777695043	0.139856661866152	-0.255392162983142	-0.101650171444674	-0.277930743523478	-0.136099055058476	-0.22464771309235	-0.0680942793737334	-0.251664244473112	-0.170079545246993	-0.498324197189237	0.0270689142732197	-0.338202185651845	-0.159558086889482	-0.0957162050464628	-0.159558086889482	-0.243860303879247	-0.0632243606444947	0.0998585535592733	0.222935593823342	-0.131413664912541	0.014425055271567	0.0271431936458342	-0.0249734492373523	0.0406382602215158	0.0882651048102785	0.207498843913811	0.128742117364286	0.101701296998396	0.0402901233107649	0.180716052112378	0.0626036899819375	0.131190759345269	0.0704105021682855	0.277941810313139	0.32824559433775	0.144464205687976	0.100894054902223	0.40398912119519	0.40354639948107	0.488402807311177	0.211645881958785	0.374447823778904	0.399600852046667	0.358245712344146	-0.558895151745791	-0.196208652663576	0.231704424263325	0.350004102048418	-0.232716003219189	-0.503006724940619	0.360222076436825	0.271479419931695
